gene,pt1,pt2,pt3,pt4,pt5,pt6,pt7,SYMBOL,GENENAME
ENSCAFG00000009032,-0.250510894,-0.860464878,-0.610409413,-0.349125001,-0.29989633,-0.310230259,-0.713297762,PIP4P2,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2"
ENSCAFG00000009098,0.431171724,1.739412819,1.646318361,0.957645028,0.723011409,1.984775891,1.124011257,KNSTRN,kinetochore localized astrin (SPAG5) binding protein
ENSCAFG00000009104,3.31223818,1.162288668,0.329463898,0.8883462,0.693480342,-0.197868557,2.078327362,STC1,stanniocalcin 1
ENSCAFG00000009110,-1.230256487,-1.274567921,-1.363516133,-2.083457919,-1.196603861,-3.170838259,-2.437881502,MT1E,metallothionein 1E
ENSCAFG00000009113,-1.808838185,-2.381506855,-2.238666141,-3.223489133,-0.590421567,-4.257475902,-3.061707964,LOC100686073,metallothionein-1
ENSCAFG00000009135,0.131656615,6.420793944,na,na,na,1.956111134,na,LOC403585,serum amyloid A1
ENSCAFG00000009157,-1.03003314,-0.452964958,-1.651885196,-0.039444115,-0.559173724,-0.70965666,-1.469448119,NKX6-1,NK6 homeobox 1
ENSCAFG00000009166,-0.77878332,0.05533403,-0.563365799,-0.397805184,-0.708918216,-1.290490216,-0.753341902,CDS1,CDP-diacylglycerol synthase 1
ENSCAFG00000009179,0.848080698,0.333888932,0.40566135,0.900859851,0.259356691,1.414143691,0.224501038,RAD54B,RAD54 homolog B
ENSCAFG00000009187,1.499574132,2.439967482,0.364116883,-0.243169869,1.771019427,1.117543828,1.222301648,LOXL2,lysyl oxidase like 2
ENSCAFG00000009189,-2.213833112,-0.490275581,-0.75979507,-2.777225685,0.244284128,-2.387014666,-2.708039045,TBX5,T-box transcription factor 5
ENSCAFG00000009190,-1.845075462,-1.046240211,0.118423674,-2.310592208,-0.775682733,-2.405287668,-1.458671549,ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
ENSCAFG00000009199,-0.339324825,-1.404027686,-1.662664091,-0.900815864,-0.536170524,-2.61222151,-1.614459142,ENDOU,"endonuclease, poly(U) specific"
ENSCAFG00000009202,0.190502033,2.433849538,2.297516908,1.985991216,0.881825006,3.580595886,1.833188426,KNL1,kinetochore scaffold 1
ENSCAFG00000009220,1.214160243,1.950948553,1.427326857,0.594207015,0.454476514,2.58709161,2.106678475,RAD51,RAD51 recombinase
ENSCAFG00000009228,0.341930657,1.662556713,0.610745369,-0.023952571,1.75630166,0.137830732,0.318037585,NA,NA
ENSCAFG00000009232,0.292916133,-2.216816448,-2.17674419,-1.863849138,-0.833631598,-1.719985644,-1.930160173,AMIGO2,adhesion molecule with Ig like domain 2
ENSCAFG00000009233,-0.426501611,-1.318787559,-1.705614861,-1.908964674,-1.017137043,-1.199832198,-0.630319158,GNAO1,G protein subunit alpha o1
ENSCAFG00000009255,-2.437289649,-0.291561905,-1.227195154,1.82783319,-0.790844623,-2.779240096,-1.261449964,PTPN22,protein tyrosine phosphatase non-receptor type 22
ENSCAFG00000009259,-0.182401636,-0.994023485,-1.722087253,-1.938531325,-0.146959322,-1.883216578,0.548223551,SFRP5,secreted frizzled related protein 5
ENSCAFG00000009272,-0.26237312,-0.116330018,-0.528143086,-1.164171057,-0.727572495,-2.311585425,-1.319531089,EGR3,early growth response 3
ENSCAFG00000009286,0.89334848,1.783364591,0.399848066,0.571743272,0.546201684,1.109163696,0.762644142,SLC38A1,solute carrier family 38 member 1
ENSCAFG00000009306,-0.433467348,-0.353935173,-1.879687186,-1.769209851,-0.490326225,-1.939506407,-1.796883323,F2RL2,coagulation factor II thrombin receptor like 2
ENSCAFG00000009317,1.174963303,1.152594369,-0.768602717,0.375039559,0.942782515,1.566936963,2.030716655,TMEM45A,transmembrane protein 45A
ENSCAFG00000009329,-2.202183005,-1.560051574,-0.958711292,0.146648829,-0.7097825,-1.420676075,-0.864023137,PDLIM2,PDZ and LIM domain 2
ENSCAFG00000009336,1.843812112,3.216994558,2.273397461,1.926052934,1.499274371,4.4526531,3.769493802,MYBL2,MYB proto-oncogene like 2
ENSCAFG00000009343,-1.276406243,-0.369229994,-0.522480879,-0.091428493,-0.380285309,-1.744211454,-2.105301083,SLC40A1,solute carrier family 40 member 1
ENSCAFG00000009386,-0.641174985,-0.673703739,-1.64252113,-2.029210336,0.580642887,-1.235722729,-2.395698918,HPSE2,heparanase 2 (inactive)
ENSCAFG00000009395,1.340667208,na,na,1.120620657,2.480399163,1.783448783,3.060587503,SLC6A2,solute carrier family 6 member 2
ENSCAFG00000009398,-0.575439955,-0.905978858,-0.57186558,-0.278600798,-0.970406178,-0.536229655,-3.847525792,MSTN,myostatin
ENSCAFG00000009400,-0.256406431,-1.60924709,-0.217194056,-0.640570369,-2.072934406,-0.350359868,-1.595934897,TP53I11,tumor protein p53 inducible protein 11
ENSCAFG00000009427,-2.442924491,-1.144062901,-1.397410156,0.680612926,-1.780320161,-0.955253456,-1.938556445,PTPN13,protein tyrosine phosphatase non-receptor type 13
ENSCAFG00000009430,0.052124811,0.685618981,-1.224409594,-1.344914776,-2.3246366,-0.546685134,-1.166993627,IRX6,iroquois homeobox 6
ENSCAFG00000009431,0.649502647,2.286291217,1.755949906,1.299513286,0.858012665,2.280629034,1.929972832,E2F8,E2F transcription factor 8
ENSCAFG00000009443,-0.627823301,-2.205482821,0.195557875,-1.06187964,-1.75334896,-1.241620615,-0.974740344,IRX5,iroquois homeobox 5
ENSCAFG00000009462,-0.231572907,-1.576967819,-2.256828802,-2.996689169,2.468938694,-4.654317655,-1.114914668,PRELP,proline and arginine rich end leucine rich repeat protein
ENSCAFG00000009481,-0.005963197,-1.879161035,-2.496326379,-1.779726037,-1.335723131,-3.165828841,-0.717461311,SEMA3G,semaphorin 3G
ENSCAFG00000009486,0.979141933,0.327280845,3.641426772,0.608585272,-0.397427197,2.446705595,-0.024366602,RPGRIP1L,RPGRIP1 like
ENSCAFG00000009491,-1.075030905,-0.000288353,-2.144462296,-0.797105283,-0.416177526,-0.589472652,-2.166147858,NRN1,neuritin 1
ENSCAFG00000009506,-0.824011893,0.992947893,-4.2805205,-3.784702779,1.400817099,-5.560432054,-3.491164086,ABI3BP,ABI family member 3 binding protein
ENSCAFG00000009519,-1.045239019,-1.420268754,-5.575637314,-4.173899058,-1.491386428,-4.711115203,-3.476209008,CCN5,cellular communication network factor 5
ENSCAFG00000009531,0.318976309,0.969488964,1.01857791,0.809717322,0.588807714,1.73061895,1.198419552,OIP5,Opa interacting protein 5
ENSCAFG00000009537,0.273884991,-1.370697053,-2.934282842,-2.766960766,-0.12663741,-3.074973126,-1.263271551,SPARCL1,SPARC like 1
ENSCAFG00000009538,0.471871114,1.121873401,1.598933294,1.000545842,-0.134619502,1.867392067,0.796891576,NUSAP1,nucleolar and spindle associated protein 1
ENSCAFG00000009546,-1.417645562,-1.500334575,0.766252528,1.459585741,-1.295481963,0.12797809,-1.179219014,SLC5A3,solute carrier family 5 member 3
ENSCAFG00000009547,-1.913850573,-1.950020441,-2.36673182,-2.79308147,-1.191055849,-3.120775229,-1.887056738,PNPLA2,patatin like phospholipase domain containing 2
ENSCAFG00000009548,-3.163447648,-5.617839863,-0.070944491,-1.99938857,-2.406580196,-4.545982037,-6.070334991,DMP1,dentin matrix acidic phosphoprotein 1
ENSCAFG00000009553,-0.740000168,-1.263844024,-1.298875041,-1.239934221,-0.692682838,-1.386730932,-1.118093289,CRACR2B,calcium release activated channel regulator 2B
ENSCAFG00000009569,-3.787074039,-1.053456457,-2.87600483,-1.916085771,-0.920367991,-5.423131744,-2.890190868,SPP1,secreted phosphoprotein 1
ENSCAFG00000009598,-2.35469654,-1.479637874,-0.095327524,0.360855758,-1.838176646,-0.47919328,-1.443680324,PLA2R1,phospholipase A2 receptor 1
ENSCAFG00000009609,-1.254635374,-0.083908914,-0.148733148,-1.128178943,-0.575085411,-1.558222854,-0.904810937,TMEM117,transmembrane protein 117
ENSCAFG00000009628,-0.825920306,-0.596683829,-1.239813152,-0.884500618,-1.030623496,-0.70965666,-0.913461192,GOLT1A,golgi transport 1A
ENSCAFG00000009637,-0.241714066,-0.764289813,-0.882926947,-0.726244348,-0.50481932,0.050017314,-0.642402762,LGI3,leucine rich repeat LGI family member 3
ENSCAFG00000009647,0.85006612,0.982528722,0.934401989,1.171407844,0.209566056,1.69090887,1.363835027,REEP4,receptor accessory protein 4
ENSCAFG00000009649,-1.572862259,0.885932688,-1.066525694,-2.339734138,-1.187550969,-1.721161999,-1.842858095,PLEKHA6,pleckstrin homology domain containing A6
ENSCAFG00000009654,-1.507908375,-1.130872585,-0.585207001,-1.333102038,-0.889431959,-1.492657431,-1.376378697,RBL2,RB transcriptional corepressor like 2
ENSCAFG00000009663,-3.131310574,-1.193332074,-0.477138114,-3.211120695,-1.987133927,-0.166417359,-2.715949153,SCD,stearoyl-CoA desaturase
ENSCAFG00000009670,-0.383028491,2.195912183,-0.450495808,-0.594725695,-0.800598383,-0.343436131,-0.50302079,RBPJL,recombination signal binding protein for immunoglobulin kappa J region like
ENSCAFG00000009674,0.77573799,0.509308272,1.048353942,0.674084118,0.701065336,1.903254608,0.970060024,CHAF1B,chromatin assembly factor 1 subunit B
ENSCAFG00000009675,0.663557923,2.317578289,-0.660707097,0.049433315,2.280803456,1.680376263,1.565924111,LRRN2,leucine rich repeat neuronal 2
ENSCAFG00000009685,-0.176279732,-0.813601804,-1.26709564,-0.858390984,-0.309192243,-0.125430073,-1.692280021,SEC31B,"SEC31 homolog B, COPII coat complex component"
ENSCAFG00000009722,-1.034664201,-1.431179623,-1.523835973,-0.745340086,-1.286952794,-1.354756917,-0.862763652,TOX3,TOX high mobility group box family member 3
ENSCAFG00000009745,1.270696105,3.09096792,2.504432774,2.069153778,1.160860961,3.469499929,2.891288588,UBE2C,ubiquitin conjugating enzyme E2 C
ENSCAFG00000009750,0.253883736,0.691139558,0.836237422,0.772562712,0.24150494,1.323085604,0.099540217,NIPA1,NIPA magnesium transporter 1
ENSCAFG00000009751,-1.078136199,-0.49763032,-0.465546654,-0.627078232,-0.355610665,-0.419904536,-0.569441731,NPM2,nucleophosmin/nucleoplasmin 2
ENSCAFG00000009755,0.504133388,1.68264734,3.187558624,0.570567856,0.864445005,2.548471576,-0.271515989,SALL1,spalt like transcription factor 1
ENSCAFG00000009799,0.685952796,1.842412468,0.62491906,0.852854491,0.51479595,1.435051003,1.002162021,NCAPD3,non-SMC condensin II complex subunit D3
ENSCAFG00000009817,0.707442079,0.735089703,0.60574297,0.750715015,1.393981049,-0.005151074,1.199311301,NA,NA
ENSCAFG00000009824,0.357463176,2.428463579,0.921260874,0.680945605,0.710368259,0.263324748,1.333374832,SNX20,sorting nexin 20
ENSCAFG00000009839,0.677570572,1.146870091,2.332706187,3.774467589,0.445575797,0.415475144,1.454636259,CD101,CD101 molecule
ENSCAFG00000009840,-2.133321381,-1.775641821,-0.892557886,-1.33643139,-0.922407573,-2.384646559,-1.089225153,FAM13A,family with sequence similarity 13 member A
ENSCAFG00000009859,0.000240068,0.639345169,0.491414432,1.008276933,0.445516292,0.632352988,0.120263253,GPRIN3,GPRIN family member 3
ENSCAFG00000009872,-2.334493,-1.516676722,-1.719090454,-2.601160935,-1.644339034,-1.049900469,-2.272771503,CNTN1,contactin 1
ENSCAFG00000009880,-0.792338351,-1.922221696,-1.274463864,-1.554799773,-0.583282954,-0.981300601,-0.76630175,SNCA,synuclein alpha
ENSCAFG00000009884,-0.455408539,-2.561791082,-2.012132897,-4.914149738,0.767535246,-3.68695044,-2.665283479,MMRN1,multimerin 1
ENSCAFG00000009901,0.080637923,-0.462639356,-1.381297004,-0.183785038,-0.767363181,-0.47627841,-0.344548325,NFASC,neurofascin
ENSCAFG00000009904,0.909387992,1.037147858,0.882711078,0.695117123,0.240958361,1.48705167,0.907720396,DPCD,deleted in primary ciliary dyskinesia homolog
ENSCAFG00000009905,-1.860355944,-2.466402782,-2.952769273,2.235035513,-1.201505703,-7.006189853,-1.728142404,MMP9,matrix metallopeptidase 9
ENSCAFG00000009993,-0.399263457,1.906412293,1.087924281,0.525988088,0.51237351,1.337870655,0.384638796,ST14,ST14 transmembrane serine protease matriptase
ENSCAFG00000010003,-0.749181617,-1.730197378,-0.782437216,-1.98744205,-0.802237863,-2.391886287,-0.334456005,MOB2,MOB kinase activator 2
ENSCAFG00000010021,-0.203263324,0.112145534,1.3317458,0.019457285,1.119753303,1.768531631,1.283323752,NA,NA
ENSCAFG00000010022,-1.805738604,-1.496697104,0.405796466,-0.605342468,-1.711736791,-0.710632103,-0.707166724,ABCD2,ATP binding cassette subfamily D member 2
ENSCAFG00000010028,-2.036904697,-3.395860156,-1.818925158,-0.304067372,-1.216819503,-2.448495011,-4.09637022,IFITM10,interferon induced transmembrane protein 10
ENSCAFG00000010034,1.413401131,0.104281072,-1.387663099,-1.766603664,-0.379950803,-1.919282466,-1.962520988,RYR2,ryanodine receptor 2
ENSCAFG00000010049,-0.920148885,-2.35376296,-2.451115705,0.360667543,-0.640540898,-1.113692679,-2.170825991,GFRA2,GDNF family receptor alpha 2
ENSCAFG00000010064,-1.384540864,-1.101823338,-0.544115229,-0.744662004,-1.265725719,0.58259319,-1.472638407,CMBL,carboxymethylenebutenolidase homolog
ENSCAFG00000010089,1.008040585,1.041419446,1.139601201,0.471998555,0.787201207,1.954367378,0.985506529,ATPSCKMT,ATP synthase c subunit lysine N-methyltransferase
ENSCAFG00000010090,-1.384605402,-4.99621671,-0.652231636,-1.937272826,-1.925034786,-4.36297123,-0.012826049,IGF2,insulin like growth factor 2
ENSCAFG00000010114,1.426985931,2.048858938,2.129234815,2.18547657,1.742411197,2.380540932,0.930588007,CIT,citron rho-interacting serine/threonine kinase
ENSCAFG00000010135,-0.851507572,-0.235206923,-2.658766453,-1.772517957,0.712963196,-1.894976752,0.255771006,LUZP2,leucine zipper protein 2
ENSCAFG00000010152,0.341775997,-1.183004374,-0.199289166,-0.882800227,-1.332693193,-0.518133063,-1.074435651,ANO3,anoctamin 3
ENSCAFG00000010154,-0.82711991,-1.448426543,-0.666994649,1.754806935,-1.195379718,-2.920708071,-1.907716128,MYH15,myosin heavy chain 15
ENSCAFG00000010161,-2.751100073,-1.683113939,-2.092638475,-2.816945438,-1.867221213,-0.618573362,-0.792771654,LPL,lipoprotein lipase
ENSCAFG00000010171,-0.159165349,-1.081040878,-0.626012993,-1.025010453,-0.162186718,-1.634578844,-1.51620568,PHKG1,phosphorylase kinase catalytic subunit gamma 1
ENSCAFG00000010175,-0.683631476,0.94813237,-2.622727049,-2.640083491,-1.066972267,-1.786300592,-1.167366633,CDH22,cadherin 22
ENSCAFG00000010195,-1.156552336,-0.625067502,-0.81944229,0.069953843,-0.436949721,-2.160467497,-0.834961861,FBXO25,F-box protein 25
ENSCAFG00000010205,-0.171123817,-2.783941526,-2.369760929,-0.363454058,-2.500449423,-1.50357556,-0.30655781,NA,NA
ENSCAFG00000010218,-0.27124584,1.332055277,1.614290275,1.418968961,0.330924997,1.092375968,0.414235692,KIF18A,kinesin family member 18A
ENSCAFG00000010253,1.251776247,0.918191518,1.110981213,1.103259687,0.446496758,1.357950212,0.999231068,CIP2A,cellular inhibitor of PP2A
ENSCAFG00000010276,-0.915104688,-1.23584973,-0.449889278,-0.032050664,-1.040909522,-1.241906127,0.16870077,KCNA4,potassium voltage-gated channel subfamily A member 4
ENSCAFG00000010286,-0.832021389,-0.938543126,-0.363535904,-0.281138396,-0.147313181,-0.15743528,-0.735157173,OTUD7A,OTU deubiquitinase 7A
ENSCAFG00000010290,-2.386646736,-0.213073164,-7.285831196,-5.39949833,1.494381446,-5.988979238,-3.950875558,CFH,complement factor H
ENSCAFG00000010303,-0.625016652,-0.349177342,-0.260792421,-0.086248109,-0.271052152,-0.38495394,-0.718041007,C20H3orf18,chromosome 20 C3orf18 homolog
ENSCAFG00000010333,-1.356573081,-1.046710811,-0.445984718,-0.902232051,-0.337467181,-1.042732071,-0.713826804,NA,NA
ENSCAFG00000010343,2.67319979,0.652134322,-1.447401613,-1.260953604,-0.574253268,-1.381782622,-1.655132082,KIRREL3,kirre like nephrin family adhesion molecule 3
ENSCAFG00000010370,0.140675757,2.494335341,1.842996123,0.294470471,1.388769915,0.779704961,0.812652908,MS4A7,membrane spanning 4-domains A7
ENSCAFG00000010387,0.307240959,1.780108484,1.570361597,1.175028309,2.499945782,1.169313302,-0.142977926,FAP,fibroblast activation protein alpha
ENSCAFG00000010408,1.116808932,1.629532507,1.232580428,0.700984776,0.653328096,0.654512694,0.999436716,MLEC,malectin
ENSCAFG00000010412,1.135338404,2.245533399,1.35730179,0.9997756,0.871639449,2.647845242,2.176855707,LOC100855995,tubulin alpha chain-like
ENSCAFG00000010413,-1.461241557,-2.006499343,-1.142242823,-1.377158308,-0.802533379,-1.585442493,-0.396187842,TMEM54,transmembrane protein 54
ENSCAFG00000010423,-1.784823113,-2.256474313,-2.019299071,-1.276367334,-1.436144017,-1.541371003,-1.55091601,COL4A4,collagen type IV alpha 4 chain
ENSCAFG00000010426,-1.274088234,-1.396303324,-1.212256321,-1.094115827,-0.90399169,-1.263271769,-2.054492673,COL4A3,collagen type IV alpha 3 chain
ENSCAFG00000010427,-1.425563343,-0.785517126,-1.181036004,-1.397499815,-1.30035302,1.095303292,-1.085583384,IRX2,iroquois homeobox 2
ENSCAFG00000010435,-2.169900558,-1.61266931,-1.300970896,3.003933666,-1.294180639,-3.567879851,-2.087863968,OCSTAMP,osteoclast stimulatory transmembrane protein
ENSCAFG00000010440,-0.080405074,1.322740191,1.838765586,0.86887842,0.915025435,2.007621936,0.39674673,GMNN,geminin DNA replication inhibitor
ENSCAFG00000010453,-0.637172241,-1.208271894,-0.210623297,-0.832636653,-0.934709879,-1.377002702,-1.438202877,TARS3,threonyl-tRNA synthetase 3
ENSCAFG00000010482,-1.013403877,-0.741063222,-0.475354471,-1.199876039,-1.277458531,-0.928596382,-1.020834659,LOC486151,thiamine transporter 2
ENSCAFG00000010509,0.848141237,2.038966925,2.053299652,1.15948737,0.679000156,2.632907251,1.179986294,UBE2T,ubiquitin conjugating enzyme E2 T
ENSCAFG00000010511,0.272447865,2.405870044,3.109991912,-0.462049596,1.21312873,0.189383646,0.453859555,OASL,2'-5'-oligoadenylate synthetase like
ENSCAFG00000010512,-0.979160743,-0.2989355,-0.816141233,-0.408847176,-0.305483833,-0.745301742,0.108982975,DAW1,dynein assembly factor with WD repeats 1
ENSCAFG00000010529,0.205739082,-0.491566918,-2.241092014,-3.183248192,0.182919708,-1.008216154,-1.577380343,PCSK6,proprotein convertase subtilisin/kexin type 6
ENSCAFG00000010532,-2.115436424,-1.132956518,-0.535784175,-2.539878157,-1.36666942,-2.153510869,-1.500943673,SPHKAP,"SPHK1 interactor, AKAP domain containing"
ENSCAFG00000010536,-1.624514695,-1.401150171,-2.561337166,-2.112569084,-0.732640124,-3.899307978,-1.365497415,CARMIL1,capping protein regulator and myosin 1 linker 1
ENSCAFG00000010540,-1.91588104,-0.969616208,-0.872389729,0.440448794,-0.408968801,-1.380402808,-0.284791188,MTTP,microsomal triglyceride transfer protein
ENSCAFG00000010547,-0.565512797,-0.628341673,-1.258011601,0.658926145,-1.023643602,-1.944105047,-1.330019172,COL17A1,collagen type XVII alpha 1 chain
ENSCAFG00000010551,0.641029318,0.973310418,0.485438897,0.309279874,0.726064428,1.423922921,0.86891966,CHEK1,checkpoint kinase 1
ENSCAFG00000010570,0.622134643,1.189805553,0.850446294,0.945714208,0.731365498,0.268577801,-0.289462262,LOC607201,receptor-type tyrosine-protein phosphatase V-like
ENSCAFG00000010603,1.585048952,2.62225053,2.036398117,1.143750013,3.336467152,-0.447760054,1.83373488,RGS1,regulator of G protein signaling 1
ENSCAFG00000010617,-1.822016001,-0.557894961,-2.792794022,-3.198897418,-2.681647594,-2.469818212,-2.537055385,ALDH1A3,aldehyde dehydrogenase 1 family member A3
ENSCAFG00000010619,-0.41286221,0.2675074,-0.399906384,-0.899963444,-1.221751644,-1.360181504,-0.587932664,BICD1,BICD cargo adaptor 1
ENSCAFG00000010628,0.504663519,0.530158093,-1.132220441,-0.252214528,-0.45750716,-0.727715677,-2.727502163,SORCS1,sortilin related VPS10 domain containing receptor 1
ENSCAFG00000010654,-1.551745357,0.249265254,-0.722688209,-1.196701681,-0.652904221,-0.402596294,-0.716808252,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3
ENSCAFG00000010664,-0.058739511,-0.302796489,-1.489044801,-1.418908178,-1.402168927,-2.205550823,-0.369571261,ANO1,anoctamin 1
ENSCAFG00000010667,0.471956359,-0.012788472,-1.047353813,-0.818193614,0.020199353,-0.968431607,-0.815644638,SIDT1,SID1 transmembrane family member 1
ENSCAFG00000010691,0.804769036,0.787534197,na,0.270427174,1.408932647,na,1.87508611,CERS3,ceramide synthase 3
ENSCAFG00000010718,0.381019187,2.030538457,0.155124555,-0.461183492,1.520729332,0.990359722,1.913507055,ICOSLG,inducible T cell costimulator ligand
